kakenhi_code	name_ja	url	name_en
32622	昭和医科大学	https://www.log-for.me/	Showa Medical University
32623	昭和女子大学	https://www.swu.ac.jp/	Showa Women's University
32624	昭和薬科大学	https://www.shoyaku.ac.jp/	Showa Pharmaceutical University
32625	女子栄養大学	https://www.eiyo.ac.jp/	Kagawa Education Institute of Nutrition
32626	女子美術大学	https://www.wikipedia.org/	Joshibi University of Art and Design
32627	白百合女子大学	https://www.shirayuri.ac.jp/	Shirayuri University
32628	杉野服飾大学	https://www.mynavi.jp/	Sugino Fashion College
32629	成蹊大学	https://www.seikei.ac.jp/	Seikei University
32630	成城大学	https://www.seijo.ac.jp/	webclass​
32631	聖心女子大学	https://www.u-sacred-heart.ac.jp/	University of the Sacred Heart, Tokyo
32632	清泉女子大学	https://www.seisen-u.ac.jp/	Seisen University
32633	聖路加国際大学	https://www.luke.ac.jp/	St.Luke's International University
32634	専修大学	https://www.senshu-u.ac.jp/	Senshu University
32635	大正大学	https://www.tais.ac.jp/	Taisho University
32636	大東文化大学	https://www.daito.ac.jp/	Daito Bunka University
32637	高千穂大学	https://www.200k.work/	Takachiho University
32638	拓殖大学	https://www.takushoku-u.ac.jp/	Takushoku University
32639	玉川大学	https://www.tamagawa.jp/	Tamagawa K-12, University
32640	多摩美術大学	https://www.tamabi.ac.jp/	Tama Art University
32641	中央大学	https://www.chuo-u.ac.jp/	Chuo University
32642	津田塾大学	https://www.tsuda.ac.jp/	Tsuda University
32643	帝京大学	https://www.teikyo-u.ac.jp/	Teikyo University
32644	東海大学	https://www.u-tokai.ac.jp/	Tokai University
32645	東京医科大学	https://www.tokyo-med.ac.jp/	Tokyo Medical University
32646	東京音楽大学	https://www.wikipedia.org/	Tokyo College of Music
32647	東京家政大学	https://www.tokyo-kasei.ac.jp/	Tokyo Kasei University Website
32648	東京家政学院大学	https://www.kasei-gakuin.ac.jp/	Tokyo Kasei Gakuin University
32649	東京経済大学	https://www.tku.ac.jp/	Tokyo Keizai University
32650	東京歯科大学	https://www.tdc-alumni.jp/	Click to open the search input fieldSearchScroll to top
32651	東京慈恵会医科大学	https://www.jikei.ac.jp/	The Jikei University
32652	東京女子大学	https://www.twcu.ac.jp/	Tokyo Woman’s Christian University
32653	東京女子医科大学	https://www.twmu.ac.jp/	Tokyo Women's Medical University
32654	東京女子体育大学	https://www.twcpe-rg.com/	Yukari Kawamoto
32655	東京神学大学	https://www.tuts.ac.jp/	Theological Education
32656	東京造形大学	https://www.zokei.ac.jp/	document.write('-');myDate = new Date();myYear = myDate.getFullYear();document.write(myYear); Tokyo Zokei University
32657	東京電機大学	https://www.dendai.ac.jp/	Tokyo Denki University
32658	東京農業大学	https://www.nodai.ac.jp/	Tokyo University Of Agriculture
32659	東京薬科大学	https://www.toyaku.ac.jp/	Tokyo University of Pharmacy and Life Sciences
32660	東京理科大学	https://www.tus.ac.jp/	Tokyo University of Science
32661	東邦大学	https://www.toho-u.ac.jp/	Toho University
32662	桐朋学園大学	https://www.1m-cl.com/	Toho Gakuen School of Music
32663	東洋大学	https://www.toyo.ac.jp/	Toyo University
32664	二松學舍大學	https://www.play-life.jp/	Play Life
32665	日本大学	https://www.nihon-u.ac.jp/	N.sports Nihon University
32666	日本医科大学	https://www.nms.ac.jp/	Nippon Medical School
32667	日本歯科大学	https://www.guidedent.net/	Guidedent
32668	日本社会事業大学	https://www.jcsw.ac.jp/	Japan College of Social Work
32669	日本獣医生命科学大学	https://www.benesse.ne.jp/	Nippon Veterinary and Life Science University
32670	日本女子大学	https://www.jwu.ac.jp/	Japan Women’s University
32671	日本女子体育大学	https://www.wikipedia.org/	Japan Women's College of Physical Education
32672	日本体育大学	https://www.nittai.ac.jp/	Nippon Sport Science University
32673	ルーテル学院大学	https://www.exblog.jp/	Japan Lutheran College
32674	文化学園大学	https://www.bunka.ac.jp/	Educational Foundation BUNKA GAKUEN
32675	法政大学	https://www.hosei.ac.jp/	Hosei University
32676	星薬科大学	https://www.hoshi.ac.jp/	HOSHI UNIVERSITY - Pharmaceutical research and education
32677	武蔵大学	https://www.shirakiji.net/	Musashi University
32678	東京都市大学	https://www.eritokyo.jp/	Tokyo City University
32679	武蔵野音楽大学	https://www.kawai.jp/	Musashino Academia Musicae
32680	武蔵野大学	https://www.musashino-u.ac.jp/	Musashino University E.F
32681	武蔵野美術大学	https://www.musabi.ac.jp/	Musashino Art University
32682	明治大学	https://www.meiji.ac.jp/	Meiji University
32683	明治学院大学	https://www.meijigakuin.ac.jp/	Meiji Gakuin University
32684	明治薬科大学	https://www.my-pharm.ac.jp/	Meiji Pharmaceutical University
32685	明星大学	https://www.happycampus.co.jp/	Meisei University
32686	立教大学	https://www.rikkyo.ac.jp/	Rikkyo University
32687	立正大学	https://www.ris.ac.jp/	Rissho University
32688	和光大学	https://www.wako.ac.jp/	Wako University
32689	早稲田大学	https://www.wikipedia.org/	Kozō Andō
32690	創価大学	https://www.soka.ac.jp/	Soka University
32691	日本文化大学	https://www.eaudionet.com/	Nihon Bunka University
32692	東京工科大学	https://www.teu.ac.jp/	Tokyo University of Technology
32693	日本赤十字看護大学	https://www.redcross.ac.jp/	Japanese Red Cross College of Nursing
32694	恵泉女学園大学	https://www.keisen.ac.jp/	s KEISEN University
32695	多摩大学	https://www.tama.ac.jp/	TAMA University
32696	駒沢女子大学	https://www.komajo.ac.jp/	Komazawa Gakuen Educational Foundation
32697	国際仏教学大学院大学	https://www.icabs.ac.jp/	International College for Postgraduate Buddhist Studies
32698	東京純心大学	https://www.t-junshin.ac.jp/	Tokyo Junshin University
32699	学習院女子大学	https://www.gakushuin.ac.jp/	The Gakushuin School
32701	麻布大学	https://www.azabu-u.ac.jp/	Azabu University
32702	神奈川大学	https://www.kanagawa-u.ac.jp/	Kanagawa University
32703	神奈川歯科大学	https://www.kdu.ac.jp/	Kanagawa Dental University
32704	関東学院大学	https://www.kanto-gakuin.ac.jp/	{Text-Align:Center;}.Ast-Footer-Copyright.Site-Footer-Focus-Item {Color:Var(--Ast-Global-Color-3);}@Media (Max-Width:921Px){.Ast-Footer-Copyright{Text-Align:Center;}}@Media (Max-Width:544Px){.Ast-Foot
32705	鎌倉女子大学	https://www.kamakura-u.ac.jp/	Kamakura Women's University
32706	湘南工科大学	https://www.shonan-it.ac.jp/	Shonan Institute of Technology
32707	相模女子大学	https://www.sagami-wu.ac.jp/	Sagami Women's University
32708	東京工芸大学	https://www.t-kougei.ac.jp/	Tokyo Polytechnic University
32709	洗足学園音楽大学	https://www.senzoku.ac.jp/	Senzoku Gakuen College of Music
32710	鶴見大学	https://www.tsurumi-u.ac.jp/	What is TSURUMI University?
32711	フェリス女学院大学	https://www.ferris.ac.jp/	Ferris University
32712	横浜商科大学	https://www.shodai.ac.jp/	s Yokohama college of commerce
32713	聖マリアンナ医科大学	https://www.marianna-u.ac.jp/	St. Marianna University School of Medicine TOP
32714	神奈川工科大学	https://www.kait.jp/	Kanagawa Institute of Technology
32715	産業能率大学	https://www.sanno.ac.jp/	SANNO University
32716	昭和音楽大学	https://www.tosei-showa-music.ac.jp/	Shōwa Academia Musicae
32717	桐蔭横浜大学	https://www.toin.ac.jp/	Toin University of Yokohama
32718	東洋英和女学院大学	https://www.toyoeiwa.ac.jp/	Toyo Eiwa University
32719	松蔭大学	https://www.shoin-u.ac.jp/	Shoin University
32720	田園調布学園大学	https://www.dcu.ac.jp/	DEN-EN CHOFU University
32721	情報セキュリティ大学院大学	https://www.iisec.ac.jp/	Institute of Information Security
32722	八洲学園大学	https://www.yashima.ac.jp/	School corporation Yashima Gakuen
32723	横浜薬科大学	https://www.hamayaku.ac.jp/	Yokohama University of Pharmacy
32724	ＳＢＩ大学院大学	https://www.mapsite.jp/	Inside BitDig
32725	横浜美術大学	https://www.yokohama-art.ac.jp/	Yokohama University of Art and Design
32726	日本映画大学	https://www.wikipedia.org/	Japan Institute of the Moving Image
32727	横浜創英大学	https://www.soei.ac.jp/	Yokohama Soei University
32728	湘南医療大学	https://www.sums.ac.jp/	Shonan University of Medical Sciences
32729	湘南鎌倉医療大学	https://www.tokushukai.or.jp/	Tokushukai Medical Group
32730	グローバルＢｉｚ専門職大学	https://www.shingakunet.com/	
32731	ビューティ＆ウェルネス専門職大学	https://www.b-w.ac.jp/	wrap .global_inner{display:flex;align-items:center;justify-content:space-between}}.global_footer .gf_copyright-wrap .gf_copyright{font-size:12px;font-weight:500;color:#183f6e;text-align:center}@media
32732	ＺＥＮ大学	https://www.bunkyodezi.com/	
32801	嘉悦大学	https://www.kaetsu.ac.jp/	Kaetsu University
32803	東京富士大学	https://www.fuji.ac.jp/	Tokyo Fuji University
32805	デジタルハリウッド大学	https://www.dhw.ac.jp/	Digital Hollywood University
32806	ＬＥＣ東京リーガルマインド大学院大学	https://www.tokyo-kaikei.com/	
32807	ビジネス・ブレークスルー大学	https://www.bbt.ac/	IT BBT 100 。 。
32808	白梅学園大学	https://www.shiraume.ac.jp/	Shiraume Gakuen University
32809	東京医療保健大学	https://www.thcu.ac.jp/	Tokyo Healthcare University
32810	東京聖栄大学	https://www.line.me/	Tokyo Seiei College
32811	大原大学院大学	https://www.koueki.jp/	
32813	グロービス経営大学院大学	https://www.wantedly.com/	Wantedly SNS
32815	文化ファッション大学院大学	https://www.bfgu-bunka.ac.jp/	
32816	東京未来大学	https://www.tokyomirai.ac.jp/	Tokyo Future University
32817	サイバー大学	https://www.cyber-u.ac.jp/	Cyber University Inc
32819	ハリウッド大学院大学	https://www.hollywood.ac.jp/	
32820	こども教育宝仙大学	https://www.hosen.ac.jp/	Definition of - JapanDict: Japanese Dictionary
32821	東京有明医療大学	https://www.tau.ac.jp/	Tokyo Ariake University of medical and health sciences
32822	ヤマザキ動物看護大学	https://www.yamazaki.ac.jp/	Yamazaki Educational Foundation
32823	東京医療学院大学	https://www.acoffice.jp/	
32824	事業構想大学院大学	https://www.projectdesign.jp/	Project Design - 「 」
32825	社会構想大学院大学	https://www.monex.co.jp/	
32826	東京通信大学	https://www.internet.ac.jp/	Tokyo Online University
32827	大学院大学至善館	https://www.shizenkan.ac.jp/	Shizenkan University
32828	国際ファッション専門職大学	https://www.mynavi.jp/	Professional Institute of International Fashion
32829	東京国際工科専門職大学	https://www.iput.ac.jp/	International Professional University of Technology in Tokyo
32830	東京保健医療専門職大学	https://www.tpu.ac.jp/	Tokyo Professional University of Health Sciences
32831	情報経営イノベーション専門職大学	https://www.i-u.ac.jp/	Adrian David Cheok
32832	東京情報デザイン専門職大学	https://www.note.com/	note ―― 、 、 。
32833	東京経営大学	https://www.diamond.jp/	XFacebookRSS
33101	新潟薬科大学	https://www.nupals.ac.jp/	Niigata University of Pharmacy and Medical and Life Sciences
33102	国際大学	https://www.athuman.com/	Human Holdings Co., Ltd.
33103	新潟産業大学	https://www.nsu.ac.jp/	Niigata Sangyo University
33104	敬和学園大学	https://www.keiwa-c.ac.jp/	Keiwa College
33106	新潟経営大学	https://www.niigataum.ac.jp/	s (c) Niigata University of Management
33107	新潟国際情報大学	https://www.nuis.ac.jp/	Niigata University of International and Information Studies
33108	新潟工科大学	https://www.niit.ac.jp/	Niigata Institute of Technology
33109	新潟青陵大学	https://www.n-seiryo.ac.jp/	Niigata Seiryo University, Niigata Seiryo University Junior College
33110	長岡大学	https://www.nagaokauniv.ac.jp/	Nagaoka University
33111	新潟医療福祉大学	https://www.nuhw.ac.jp/	Niigata University of Health and Welfare
33112	事業創造大学院大学	https://www.jigyo.ac.jp/	Graduate Institute for Entrepreneurial Studies
33113	新潟リハビリテーション大学（大学院）		
33114	新潟食料農業大学	https://www.nafu.ac.jp/	Niigata Agro-Food University
33115	長岡崇徳大学	https://www.sutoku-u.ac.jp/	Nagaoka Sutoku University
33116	開志専門職大学	https://www.kaishi-pu.ac.jp/	Kaishi Professional University
33201	高岡法科大学	https://www.takaoka.ac.jp/	Takaoka University of Law
33202	富山国際大学	https://www.tuins.ac.jp/	Toyama University of International Studies. All Reserved
33203	桐朋学園大学院大学	https://www.1m-cl.com/	Toho Gakuen Graduate School
33301	金沢星稜大学	https://www.seiryo-u.ac.jp/	Kanazawa Seiryo University
33302	金沢工業大学	https://www.kanazawa-it.ac.jp/	Kanazawa Institute of Technology
33303	金沢医科大学	https://www.kanazawa-med.ac.jp/	KanazawaMedicalUniversity
33304	北陸大学	https://www.hokuriku-u.ac.jp/	HOKURIKU University
33305	金沢学院大学	https://www.kanazawa-gu.ac.jp/	Kanazawa Gakuin University
33306	金城大学	https://www.kinjo.ac.jp/	Kinjo University & Kinjo College
33307	北陸学院大学	https://www.hokurikugakuin.ac.jp/	Hokuriku gakuin University
33308	かなざわ食マネジメント専門職大学	https://www.mynavi.jp/	
33401	福井工業大学	https://www.fukui-ut.ac.jp/	Fukui University of Technology
33402	山梨学院大学	https://www.ygu.ac.jp/	Yamanashi Gakuin University
33403	仁愛大学	https://www.jindai.ac.jp/	Jin-ai University
33404	福井医療大学	https://www.fukui-hsu.ac.jp/	Fukui Health Science University
33501	帝京科学大学	https://www.ntu.ac.jp/	Teikyo University of Science
33502	身延山大学	https://www.news-nichiren.jp/	Minobusan University
33503	山梨英和大学	https://www.yamanashi-eiwa.ac.jp/	Yamanashi Eiwa College
33504	健康科学大学	https://www.kenkoudai.ac.jp/	Health Science University
33602	松本歯科大学	https://www.mdu.ac.jp/	Matsumoto Dental University
33604	松本大学	https://www.matsumoto-u.ac.jp/	Matsumoto University
33605	清泉大学	https://www.yahoo.co.jp/	Seisen Jogakuin College's Events,School Information, Features
33606	佐久大学	https://www.saku.ac.jp/	Saku University
33607	長野保健医療大学	https://www.shitoku.ac.jp/	Nagano University of Health and Medicine
33608	松本看護大学	https://www.mcon.ac.jp/	Matsumoto College of Nursing
33701	岐阜協立大学	https://www.gku.ac.jp/	Gifu Kyoritsu University
33702	岐阜女子大学	https://www.gijodai.jp/	Introducing Gifu Women's University
33703	朝日大学	https://www.asahi-u.ac.jp/	Asahi University
33704	岐阜聖徳学園大学	https://www.shotoku.ac.jp/	Gifu Shotoku Gakuen University
33705	東海学院大学	https://www.tokaigakuin-u.ac.jp/	Tokai Gakuin University
33706	中京学院大学	https://www.chukyogakuin-u.ac.jp/	Chukyo Gakuin University
33707	中部学院大学	https://www.chubu-gu.ac.jp/	Chubugakuin University/chubugakuin College
33708	岐阜医療科学大学	https://www.u-gifu-ms.ac.jp/	Gifu University of Medical Science. All rights
33709	岐阜保健大学	https://www.gifuhoken.ac.jp/	Gifu University of Health Science
33801	常葉大学	https://www.tokoha-u.ac.jp/	Tokoha University
33803	静岡理工科大学	https://www.sist.ac.jp/	Shizuoka Institute of Science and Technology
33804	聖隷クリストファー大学	https://www.seirei.ac.jp/	Seirei Christopher University
33805	静岡産業大学	https://www.ssu.ac.jp/	Shizuoka Sangyo University
33808	静岡英和学院大学	https://www.shizuoka-eiwa.ac.jp/	Shizuoka Eiwa Gakuin University
33809	静岡福祉大学	https://www.suw.ac.jp/	Shizuoka University of Welfare
33810	浜松学院大学	https://www.hamagaku.ac.jp/	Hamamatsu Gakuin University
33811	光産業創成大学院大学	https://www.formazionecommunity.it/	Definition of - JapanDict: Japanese Dictionary
33901	愛知大学	https://www.aichi-u.ac.jp/	Aichi University
33902	愛知学院大学	https://www.agu.ac.jp/	Aichi Gakuin University
33903	愛知工業大学	https://www.rikunabi.com/	Aichi Institute of Technology
33904	愛知学泉大学	https://www.anjogakuen.jp/	Aichi Gakusen University
33905	金城学院大学	https://www.kinjo-u.ac.jp/	Kinjo Gakuin University
33906	椙山女学園大学	https://www.sugiyama-u.ac.jp/	Sugiyama Jogakuen University
33907	大同大学	https://www.daido-it.ac.jp/	Daido University
33908	中京大学	https://www.chukyo-u.ac.jp/	Chukyo University
33909	至学館大学	https://www.sgk.ac.jp/	Shigakkan University
33910	中部大学	https://www.chubu.ac.jp/	Chubu University Website
33911	同朋大学	https://www.doho.ac.jp/	Doho University
33912	名古屋学院大学	https://www.rikunabi.com/	Nagoya
33913	名古屋芸術大学	https://www.nua.ac.jp/	Nagoya University of the Arts
33914	名古屋商科大学	https://www.nucba.ac.jp/	NUCB Undergraduate School
33915	名古屋葵大学	https://www.cocolog-nifty.com/	
33916	藤田医科大学	https://www.fujita-hu.ac.jp/	Fujita Health University
33917	南山大学	https://www.nanzan-u.ac.jp/	Nanzan University. No reproduction or republication without written permission
33918	日本福祉大学	https://www.n-fukushi.ac.jp/	Nihon Fukushi University
33919	名城大学	https://www.meijo-u.ac.jp/	Meijo University
33920	愛知医科大学	https://www.aichi-med-u.ac.jp/	Aichi Medical University
33921	愛知淑徳大学	https://www.aasa.ac.jp/	Aichi Shukutoku University
33922	名古屋音楽大学	https://www.blogspot.jp/	Blogger.com - Create a unique and beautiful blog easily.
33923	名古屋経済大学	https://www.nagoya-ku.ac.jp/	Nagoya Keizai University
33924	豊田工業大学	https://www.toyota-ti.ac.jp/	Toyota Technological Institute
33925	名古屋外国語大学	https://www.nufs.ac.jp/	Nagoya University of Foreign Studies
33926	名古屋造形大学	https://www.nzu.ac.jp/	Nagoya Zokei University
33927	愛知産業大学	https://www.asu.ac.jp/	Aichi Sangyo University
33928	愛知みずほ大学	https://www.mizuho-c.ac.jp/	Aichi Mizuho College
33929	東海学園大学	https://www.tokaigakuen-u.ac.jp/	Tokaigakuen University
33930	豊橋創造大学	https://www.sozo.ac.jp/	Toyohashi Sozo University
33931	愛知文教大学	https://www.abu.ac.jp/	︎2024 Aichi Bunkyo University
33932	桜花学園大学	https://www.ohkagakuen-u.ac.jp/	Ohka Gakuen University
33933	名古屋文理大学	https://www.nagoya-bunri.ac.jp/	Nagoya Bunri University
33934	愛知工科大学	https://www.aut.ac.jp/	Aichi University of Technology
33935	名古屋産業大学	https://www.nagoya-su.ac.jp/	Nagoya Sangyo University
33936	人間環境大学	https://www.uhe.ac.jp/	University of Human Environments
33937	愛知東邦大学	https://www.aichi-toho.ac.jp/	Aichi Toho University
33938	星城大学	https://www.seijoh-u.ac.jp/	Seijoh University
33939	名古屋学芸大学	https://www.nuas.ac.jp/	Nagoya University of Arts and Sciences
33941	日本赤十字豊田看護大学	https://www.jrc.or.jp/	JAPANESE RED CROSS SOCIETY
33942	修文大学	https://www.mynavi.jp/	Shubun University
33943	岡崎女子大学	https://www.okazaki.ac.jp/	Okazaki Women’s University / Okazaki Women’s Junior College
33944	一宮研伸大学	https://www.line.me/	
33945	名古屋柳城女子大学	https://www.ryujo.ac.jp/	St.Mary'S College,Nagoya
33946	名古屋国際工科専門職大学	https://www.mynavi.jp/	wiki
33947	愛知医療学院大学	https://www.goo.ne.jp/	
34101	皇學館大学	https://www.kogakkan-u.ac.jp/	Kogakkan University
34103	四日市大学	https://www.yokkaichi-u.ac.jp/	YOKKAICHI University
34104	鈴鹿医療科学大学	https://www.suzuka-u.ac.jp/	Suzuka University of Medical Science
34105	鈴鹿大学	https://www.suzuka.ac.jp/	Suzuka University and Suzuka Junior College
34106	四日市看護医療大学	https://www.mynavi.jp/	Yokkaichi Nursing and Medical Care University
34201	成安造形大学	https://www.seian.ac.jp/	Seian University of Art and Design
34202	平安女学院大学	https://www.heian.ac.jp/	St. Agnes’ University
34203	聖泉大学	https://www.seisen.ac.jp/	Seisen University
34204	長浜バイオ大学	https://www.nagahama-i-bio.ac.jp/	Nagahama Institute of Bio-Science and Technology
34205	びわこ成蹊スポーツ大学	https://www.webhiden.jp/	WEB
34206	びわこ学院大学	https://www.biwakogakuin.ac.jp/	Biwako-gakuin University
34207	びわこリハビリテーション専門職大学	https://www.aino.ac.jp/	Definition of - JapanDict: Japanese Dictionary
34301	大谷大学	https://www.otani.ac.jp/	Ōtani University
34302	京都外国語大学	https://www.kufs.ac.jp/	Kyoto University of Foreign Studies
34303	京都先端科学大学	https://www.kuas.ac.jp/	Kyoto University of Advanced Science
34304	京都産業大学	https://www.kyoto-su.ac.jp/	Kyoto Sangyo University
34305	京都女子大学	https://www.kyoto-wu.ac.jp/	Kyoto Women's University
34306	京都薬科大学	https://www.kyoto-phu.ac.jp/	Kyoto Pharmaceutical University
34307	京都光華女子大学	https://www.koka.ac.jp/	Kyoto Koka Women’s University
34308	種智院大学	https://www.shuchiin.jp/	Shuchiin University
34309	京都橘大学	https://www.tachibana-u.ac.jp/	Kyoto Tachibana University
34310	同志社大学	https://www.doshisha.ac.jp/	Doshisha University
34311	同志社女子大学	https://www.doshisha.ac.jp/	Doshisha University
34312	京都ノートルダム女子大学	https://www.notredame.ac.jp/	Kyoto Notre Dame University
34313	花園大学	https://www.blogspot.com/	Hanazono University
34314	佛教大学	https://www.happycampus.co.jp/	Bukkyo University
34315	立命館大学	https://www.ritsumei.ac.jp/	Ritsumeikan University
34316	龍谷大学	https://www.ryukoku.ac.jp/	Ryukoku University You, Unlimited
34317	京都精華大学	https://www.kyoto-seika.ac.jp/	Kyoto Seika University
34318	明治国際医療大学	https://www.meiji-u.ac.jp/	Meiji University of Integrative Medicine
34319	京都芸術大学	https://www.kyoto-art.ac.jp/	Kyoto University of the Arts
34320	京都文教大学	https://www.kbu.ac.jp/	Kyoto Bunkyo University
34322	嵯峨美術大学	https://www.sagagoryu.gr.jp/	Kyoto Saga University of Arts - NIC-Japan, National
34323	京都情報大学院大学	https://www.kcg.edu/	KCG
34324	京都医療科学大学	https://www.kyoto-msc.jp/	I'm the Specialist 。
34325	京都華頂大学	https://www.kacho-college.ac.jp/	Kacho College
34326	京都美術工芸大学	https://www.mynavi.jp/	Hiroyasu Tomiie
34327	京都看護大学	https://www.kyotokango.ac.jp/	Nakagyō-ku, Kyoto
34401	大阪医科薬科大学	https://www.ompu.ac.jp/	Osaka Medical and Pharmaceutical University
34402	大阪音楽大学	https://www.ongakuin.jp/	Osaka College of Music
34403	大阪学院大学	https://www.osaka-gu.ac.jp/	Osaka Gakuin University - Ogu
34404	大阪経済大学	https://www.osaka-ue.ac.jp/	Osaka University of Economics
34405	大阪芸術大学	https://www.geidai-blog.jp/	Osaka University of Arts
34406	大阪工業大学	https://www.oit.ac.jp/	Osaka Institute of Technology
34407	大阪産業大学	https://www.osaka-sandai.ac.jp/	Osaka Sangyo University
34408	大阪歯科大学	https://www.osaka-dent.ac.jp/	Osaka Dental University
34409	大阪樟蔭女子大学	https://www.osaka-shoin.ac.jp/	Osaka Shoin Women's University
34410	大阪商業大学	https://www.daishodai.ac.jp/	Osaka University of Commerce
34411	大阪体育大学	https://www.jsports.co.jp/	【 】J Sports
34412	大阪電気通信大学	https://www.osakac.ac.jp/	Osaka Electro-Communication University
34414	大阪大谷大学	https://www.osaka-ohtani.ac.jp/	Osaka Ohtani University
34415	追手門学院大学	https://www.otemon.ac.jp/	Otemon Gakuin University
34416	関西大学	https://www.kansai-u.ac.jp/	Kansai University
34417	関西医科大学	https://www.kmu.ac.jp/	kansai medical university
34418	関西外国語大学	https://www.rikunabi.com/	Kansai Gaidai University
34419	近畿大学	https://www.kindai.ac.jp/	Kindai University
34420	四天王寺大学	https://www.shitennoji.ac.jp/	Shitennoji University, Shitennoji Gakuen
34421	相愛大学	https://www.soai.ac.jp/	SOAI University
34423	帝塚山学院大学	https://www.tezuka-gu.ac.jp/	Tezukayama Gakuin University
34424	梅花女子大学	https://www.baika.ac.jp/	BAIKA Women's University
34425	阪南大学	https://www.hannan-u.ac.jp/	Hannan University
34426	桃山学院大学	https://www.andrew.ac.jp/	Momoyama Gakuin University
34427	大阪経済法科大学	https://www.keiho-u.ac.jp/	c Osaka University of Economics and Law
34428	摂南大学	https://www.setsunan.ac.jp/	Setsunan University
34429	大阪国際大学	https://www.oiu.ac.jp/	Osaka International University
34430	桃山学院教育大学	https://www.andrew-edu.ac.jp/	Momoyama Gakuin University of Education
34431	関西福祉科学大学	https://www.fuksi-kagk-u.ac.jp/	Kansai University of Welfare Sciences
34432	太成学院大学	https://www.tgu.ac.jp/	Taisei Gakuin University
34433	大阪常磐会大学	https://www.mynavi.jp/	
34434	大阪観光大学	https://www.tourism.ac.jp/	Osaka University of Tourism
34435	大阪人間科学大学	https://www.ohs.ac.jp/	Osaka University of Human Sciences
34436	羽衣国際大学	https://www.hagoromo.ac.jp/	Hagoromo University of International Studies
34437	大阪成蹊大学	https://www.osaka-seikei.jp/	Osaka Seikei University
34438	関西医療大学	https://www.kansai.ac.jp/	Kansai University of Health Sciences
34439	千里金蘭大学	https://www.kinran.ac.jp/	SENRI KINRAN University
34440	東大阪大学	https://www.kashiwara.ed.jp/	Higashiosaka College
34441	藍野大学	https://www.aino.ac.jp/	Aino University
34442	大阪女学院大学	https://www.wilmina.ac.jp/	Osaka Jogakuin University / Osaka Jogakuin College
34443	大阪青山大学	https://www.osaka-aoyama.ac.jp/	Osaka Aoyama University
34444	四條畷学園大学	https://www.shijonawate-gakuen.ac.jp/	Shijonawate Gakuen University
34445	大阪総合保育大学	https://www.line.me/	Osaka University of Comprehensive Children Education
34447	大阪河崎リハビリテーション大学	https://www.mynavi.jp/	Osaka Kawasaki Rehabilitation University
34448	森ノ宮医療大学	https://www.morinomiya-u.ac.jp/	Morinomiya University of Medical Sciences
34449	大阪保健医療大学	https://www.ohsu.ac.jp/	Osaka Health Science University
34450	大阪物療大学	https://www.butsuryo.ac.jp/	Butsuryo College of Osaka
34451	滋慶医療科学大学	https://www.ocmw.ac.jp/	
34452	大阪行岡医療大学	https://www.yukioka-u.ac.jp/	Yukioka School of Allied Health Professions
34453	大和大学	https://www.yamato-u.ac.jp/	C 2024 Yamato University
34454	大阪国際工科専門職大学	https://www.mynavi.jp/	iput osaka​
34455	大阪信愛学院大学	https://www.osaka-shinai.ac.jp/	
34501	芦屋大学	https://www.ashiya-u.ac.jp/	Ashiya University Graduate School
34503	大手前大学	https://www.otemae.ac.jp/	Otemae University
34504	関西学院大学	https://www.kwansei.ac.jp/	Kwansei Gakuin University
34505	甲子園大学	https://www.koshien.ac.jp/	Koshien University
34506	甲南大学	https://www.konan-u.ac.jp/	Konan University
34507	甲南女子大学	https://www.mynavi.jp/	Konan Women's University
34508	神戸海星女子学院大学	https://www.kaisei.ac.jp/	{Text-Align:Center;}@Media (Max-Width:921Px){.Ast-Footer-Copyright{Text-Align:Center;}}@Media (Max-Width:544Px){.Ast-Footer-Copyright{Text-Align:Center;}}.Ast-Footer-Copyright.Ast-Builder-Layout-Eleme
34509	神戸学院大学	https://www.kobegakuin.ac.jp/	Kobe Gakuin University
34510	神戸女学院大学	https://www.kobe-c.ac.jp/	Kobe College
34511	神戸女子大学	https://www.kobe-wu.ac.jp/	Kobe Women's University
34512	神戸薬科大学	https://www.kobepharma-u.ac.jp/	Kobe Pharmaceutical University
34513	神戸松蔭大学	https://www.mynavi.jp/	
34514	神戸親和大学	https://www.kobe-shinwa.ac.jp/	Kobe Shinwa University
34516	園田学園大学	https://www.mynavi.jp/	
34517	武庫川女子大学	https://www.mukogawa-u.ac.jp/	Mukogawa Women's University
34518	神戸国際大学	https://www.kobe-kiu.ac.jp/	Kobe International University
34519	兵庫医科大学	https://www.hyo-med.ac.jp/	Hyogo Medical University
34520	宝塚大学	https://www.takara-univ.ac.jp/	s Takarazuka University
34521	姫路獨協大学	https://www.himeji-du.ac.jp/	Himeji Dokkyo University
34522	流通科学大学	https://www.nikkei.com/	University of Marketing and Distribution Sciences
34523	神戸芸術工科大学	https://www.kobe-du.ac.jp/	Kobe Design University
34524	兵庫大学	https://www.hyogo-dai.ac.jp/	Hyogo University
34525	関西福祉大学	https://www.tsunagaru-kusw.jp/	Kansai University of Social Welfare
34526	関西国際大学	https://www.kuins.ac.jp/	Kansai University of International Studies
34527	神戸山手大学	https://www.fc2.com/	Kobe Yamate University
34528	神戸医療未来大学	https://www.mynavi.jp/	
34529	神戸情報大学院大学	https://www.kic.ac.jp/	Kobe Institute of Computing / Graduate School of Information Technology
